url,Text,Author,Date,Images_url,Subheaders
https://www.thetimes.com/uk/transport/article/hs2-euston-tunnel-protesters-hail-from-off-grid-scottish-island-gometra-3mfjq9bzl,"['Two of the HS2 protesters holed up in tunnels dug in secret near Euston station are children of the millionaire owner of a remote British island.', 'Blue and Lazer Sandford, 18 and 20, are committed Extinction Rebellion campaigners who live part-time on Gometra, in the Inner Hebrides. The island has no cars, mains electricity or internet in homes.', 'Roc Sandford, their father, is a landowner and publisher who often joins them at protests. A climate activist himself, he recently gave his children Christmas presents made out of rubbish he found on Gometra that he reclaimed into art and wrapped in old newspaper.', 'The siblings, real names Isla and Lachlan, are among a group of campaigners called HS2 Rebellion who have spent months digging a']","['Charlie Parker', 'Ben Ellery', 'Graeme Paton']",,"[['Lachlan “Lazer” Sandford with his father, Roc Sandford, who is also an environmental campaigner', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F4d2c7cca-6182-11eb-8bcc-6c1a7cf205dd.jpg?crop=1289%2C860%2C104%2C124'], ['Roc Sandford with Blue, in glasses, and another of his daughters', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F20c743be-619f-11eb-8bcc-6c1a7cf205dd.jpg?crop=808%2C454%2C0%2C42&resize=360']]",
https://www.thetimes.com/uk/transport/article/laird-fears-for-his-children-in-hs2-protest-bdbc6w3zr,"['An island laird has said that he fears for the lives of his son and daughter who are burrowed deep in a protest camp tunnel 500 miles away.', 'Speaking from his home on the Hebridean island of Gometra, Roc Sandford, an environmental activist, criticised health and safety chiefs.', 'Sandford said he had lodged a complaint with the Health and Safety Executive (HSE) for failing to halt eviction tactics he claims have put the lives at risk of his daughter Blue, son Lazer, and other protesters.', 'Blue, 18, and Lazer, 20, are in a 100ft-long tunnel secretly constructed under Euston Square Gardens in London by activists protesting against HS2’s high-speed rail development plan.', 'As safety fears grow for the small band of eco warriors who']",None,,"[['Roc Sandford said he was proud of Blue, right, and Lazer, with sister Savannah', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F2401d29e-641d-11eb-908c-00b0fcb974f6.jpg?crop=4032%2C2268%2C0%2C210&resize=360']]",
https://www.thetimes.com/uk/article/lord-fraser-of-corriegarth-obituary-j5p58389g,"['It was one of the defining pictures of the Extinction Rebellion protests in October 2019: Lord Fraser of Corriegarth, a Tory donor and former party treasurer, emerging from his home in the heart of Westminster clad in nothing more than a white dressing gown and monogrammed slippers to confront a colourful band of noisy protesters whose carnival had turned from Smith Square into Lord North Street.', 'Jack Hill, the Times photographer who caught the occasion, recalled: “It is a beautiful street and I ran ahead to capture the contradiction of the protest band and the genteel surroundings. I noticed a man at his front door in his dressing gown and slippers. He saw the band and started waving his fist angrily at them. Was he']",None,,"[['Fraser would have kept his low profile were it not for the Lord North Street set-to', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F07c20ada-6ae5-11eb-bc24-b1bb9cd3bc5f.jpg?crop=6720%2C3780%2C0%2C350&resize=360']]",
https://www.thetimes.com/uk/article/hs2-protests-father-of-euston-tunnellers-has-strong-views-on-parenting-38tplclp7,"['To lose one child in an underground network could be regarded as misfortune — to lose two looks a little careless. Yet Roc Sandford, 62, does not appear surprised. The father of 18-year-old Blue, who is occupying 100ft of tunnels beneath Euston Square Gardens in central London in protest against HS2 after her brother Lazer, 20, left the site last night and was arrested by police, smiles mysteriously when asked at what point he discovered his children’s plans: “I’d rather not say.”', 'Before Lazer’s exit the siblings had been down there for two weeks already, as the HS2 contractors attempted to evict them without risking lives. Sandford has been in contact with his children. They have been able to text him because there is mobile']",['Rosie Kinchen'],,"[['Lazer, left, lying down, and Blue, with glasses, have gone from remote Scottish island to dank tunnels under London. Savannah, in the orange jacket, is also a green campaigner', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fe97c4280-67d7-11eb-976c-0f21d6721778.jpg?crop=3840%2C2160%2C32%2C86&resize=360']]",
https://www.thetimes.com/sport/athletics/article/ping-pong-prodigy-anna-hursey-is-batting-for-joe-biden-x3wclx8sm,"['Anna Hursey was ten years old when she made her international debut on the professional table tennis circuit. A year later the Welsh prodigy became the youngest athlete to compete in the Commonwealth Games.', 'Alongside her fierce competitive streak, which has seen off adult opponents, runs a passion to tackle the climate change crisis, which caught her attention when she began watching the news.', 'And now, still aged only 14, she has been spotted by President Biden, who has asked for her help in making his climate initiative a success.', 'The US embassy sent her a message last week inquiring if she would help the president to tackle what it said was the “most urgent priority” of his administration. Anna was asked to speak']","['Will Humphries', 'Matt Lawton']",,"[['Anna Hursey, who is ranked No 1 in Wales for under-15s, says she is “a bit nervous” after the US embassy asked her to help President Biden’s climate change initiative', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fec119116-76d3-11eb-9d58-b0b1ea096ce7.jpg?crop=1600%2C900%2C0%2C0&resize=360']]",
https://www.thetimes.com/uk/crime/article/police-hurt-in-bristol-riot-over-right-to-protest-c67t2lvt8,"['A total of 20 police officers were injured and some feared they would be killed in Bristol last night in a riot that police are describing as the worst case of violent disorder in the city for a decade.', 'One officer suffered a punctured lung and another a fractured arm as a protest against a proposed law to enhance police powers degenerated into violence in the early evening.', 'Two police vehicles were set on fire while officers were attacked with fireworks and pelted with bottles in a four-hour stand-off.', 'Police and witnesses to the violence said that the clashes arose after a peaceful protest involving more than 3,000 people had come to an end.', 'Andy Roebuck, chairman of the Avon and Somerset Police Federation, said']","['Will Humphries', 'Jack Malvern']",,"[['Crowds gathered to oppose anti-protest legislation', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fab1d7b62-8a8c-11eb-8f69-0367b6f4fca7.jpg?crop=5248%2C3499%2C0%2C0']]",
https://www.thetimes.com/uk/scotland/article/insect-thought-to-be-extinct-discovered-in-outer-hebrides-mfcb56bm5,"['A rare insect thought to be extinct in Britain has been found alive and well and living in the Outer Hebrides.', 'The caddisfly Limnephilus pati, once a native of the East Anglian fens, was unrecorded in the UK for more than a century until a male of the species was attracted to a light trap, owned by Robin Sutton, an amateur entomologist on the island of South Uist.', 'Sutton, who has attracted 23 species of caddisfly to his light trap over the years, said: “I’ve been running a light trap for over four years but I couldn’t believe that the only location for a species thought to be extinct in Britain was in my back garden.', '“It goes to show how much we still']",['Mike Wade'],,"[['Limnephilus pati was unrecorded in the UK for more than a century', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F246af248-7dd5-11eb-83b7-5869de54abef.jpg?crop=1124%2C632%2C0%2C0&resize=360']]",
https://www.thetimes.com/uk/politics/article/law-in-a-time-of-crisis-by-jonathan-sumption-review-the-celebrity-judge-takes-aim-at-brexit-and-lockdown-qdk2ddp7g,"['Judges used to be household names. Lord Denning, never publicity shy, once appeared on Wogan alongside the singer Ian Dury, and the chat show regular Judge James Pickles had his own column in The Sun.', 'The law is more self-effacing these days, but Jonathan Sumption has become something of a celebrity, partly because of his outspoken opposition to lockdown.', 'The retired Supreme Court judge is a former Oxford history don, the author of a series of books about the Hundred Years’ War. He is a linguist who speaks fluent French and Italian and reads Spanish, Portuguese, Catalan, Dutch and Latin. He is a music lover who sits on the board of English National Opera. As a polymath, he is Jonathan Miller in a horsehair']",['Roland White'],,"[['Holding court: Sumption calls lockdown ‘government folly’', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F3a6aa590-80ee-11eb-b349-cb6bdd05284f.jpg?crop=2667%2C1500%2C0%2C0&resize=360']]",
https://www.thetimes.com/profile/patrick-hosking?page=61,None,None,,,
https://www.thetimes.com/life-style/property-home/article/stroud-best-place-to-live-in-the-uk-2021-zq8jgxvtc,"['Saturday morning in Stroud is always a spectacle, and last weekend was no exception. Families queued at stalls selling doughnuts, the smell of Thai food filled the air and a lone woman strode past carrying a large piece of cardboard bearing the words “stop racism”. In every direction beautiful wooded hills appeared through gaps between buildings, while on the restored canal, a dog in a life jacket floated past on a paddleboard.', '“There are all sorts of things going on here, but everyone has the aim of keeping Stroud independent and local,” says Dominic Salter. A Stroudie for 30 years, he is typical of this former industrial town where adaptability, innovation and local pride are the norm. Salter is one of the bosses of the']",None,,"[['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/crossword-c7ae8934ef.png'], ['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/polygon-875ea55487.png'], ['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/sudoku-ee2aea0209.png'], ['Best Places to Live in the UK: Stroud is spoilt for choice with excellent schools, transport links and countryside', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Ff84d991c-8b22-11eb-af74-aabf762d9542.jpg?crop=2667%2C1500%2C0%2C0&resize=360']]",
https://www.thetimes.com/uk/environment/article/green-power-list-sunday-times-bzm85gjp8,"['Joss Garman was one of the first to be arrested. Before dawn on a Monday in October 2007, the 22-year-old and 50 other environmental campaigners invaded Kingsnorth power station in Kent. Eon, which owned and operated the station, had applied for planning permission to build a coal-burning facility on the site — the first of a wave of new power stations planned for the country.', 'The strategy for the protest was simple: flood the site with so many activists that the security team could not halt them all, and shut down the station. “We stayed in a farmhouse in bunks the night before, got up at 3am and all got into minibuses,” Garman, now 35, recalls. “We climbed the fence and went through these dusty']",['Ben Spencer'],,"[['From left: Alok Sharma; Isabella Tree; Sir David Attenborough; Rosamund Adoo-Kissi-Debrah; Chris Packham', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fae6ae1ec-c871-11eb-9261-5efb72cab90b.jpg?crop=1600%2C900%2C0%2C0&resize=360']]",
https://www.thetimes.com/world/us-world/article/a-frigate-helicopters-and-the-beast-to-guard-g7-leaders-dc2j9c89d,"['Joe Biden has landed in the UK for the G7 summit in Cornwall, his first overseas visit since becoming US president in January.', 'The president and his wife, Jill, touched down in Air Force One at RAF Mildenhall in Suffolk this evening.', 'He was expected to address a crowd of US air force personnel there before flying on to Cornwall for the summit, which begins in Carbis Bay on Friday.', 'Hundreds of British troops, including bomb disposal teams and a navy warship, are joining more than 5,000 police officers and a 400-strong US Secret Service team at the summit this weekend in one of the biggest security operations undertaken in Britain.', 'The armed forces are being drafted in to help police as world leaders, their']","['Catherine Philp', 'Fiona Hamilton', 'Larisa Brown']",,"[['The president and first lady arrived in Britain on Air Force One this evening', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F0be16c8c-c959-11eb-b255-82dcc5007185.jpg?crop=3272%2C1840%2C25%2C55&resize=360']]",
https://www.thetimes.com/comment/columnists/article/a-purple-patch-on-my-voyage-of-discovery-hx7bdlt60,"['Pace of change and knowledge development are so rapid within the natural world that nature writings can quickly go out of date. There are also rebel species that loathe being imprisoned within empirical boxes, none more so than our haughty purple emperor butterfly.', 'So, having published what some (but not me) may regard as a definitive treatise on this recalcitrant insect, I find a significant revision is due — not because I got something badly wrong (that nightmare may yet arise) — but because a breakthrough has occurred in an area formerly closed to study. A set of traffic lights stuck interminably at red has suddenly turned green.', 'The insect spends three weeks in the pupal period, suspended from a leaf in the upper regions']",['Matthew Oates'],,"[['It has been recently discovered that purple emperor pupae glow prominently in the dark under the beam of a powerful UV torch', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fb92ad046-eba9-11eb-984b-57a44d13e8d6.jpg?crop=3628%2C2041%2C35%2C487&resize=360']]",
https://www.thetimes.com/culture/theatre-dance/article/hugo-ticciati-manchester-international-festival-0bj32885q,"['David Attenborough could not have arranged it better. A chorus of birdsong bursts down the Zoom call. The beaming, Harry-Potterish face of Hugo Ticciati, one of classical music’s most endearing eccentrics, looms into view. “Look at this,” he says, and swivels his computer so I get a panorama of trees, endless trees, massed in what seems like an impenetrable forest.', '“Is that where you live?” I ask, looking out at my own domestic vista: the backyards of Kilburn, north London. “Yes,” Ticciati replies. “In the middle of the Swedish forest. By myself. For 21 years. Basically, I met the Russian violinist Nina Balabina in London when I was 19, and she gave me such an inspirational violin lesson that I thought, ‘I have to go']",['Richard Morrison'],,"[['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/crossword-c7ae8934ef.png'], ['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/polygon-875ea55487.png'], ['Puzzle thumbnail', 'https://www.thetimes.com/d/img/puzzles/new-illustrations/sudoku-ee2aea0209.png'], ['Hugo Ticciati has lived in a Swedish forest for the past 21 years', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F335ae38c-df2b-11eb-bac0-9597568b601f.jpg?crop=2915%2C1640%2C1366%2C626&resize=360']]",
https://www.thetimes.com/comment/columnists/article/labour-should-know-by-now-socialist-revolutions-never-work-if-they-need-reminding-ask-a-cuban-qbmn6k7td,"['You have to feel a little sorry for Keir Starmer. The more he attempts to come across as a normal human being, the more he sounds like a speak-your-weight machine that has suddenly been afflicted with self-righteousness. The more he attempts to convince us that his party is eminently sensible and fit to govern, the more shrieks of manifest derangement emanate from his backbench MPs. Chic radical posturing and, to quote Lenin, infantile leftism.', 'There are protests and riots in Cuba because they don’t have enough to eat, can’t get medical supplies and have no freedom. Thuggery is being used against the demonstrators, as you might expect. But for a large tranche — perhaps the majority — of the Labour Party, Cuba’s only problems are']",['Rod Liddle'],,"[['author-image', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Ff8935e4c-e19a-11eb-8372-0d41497c3283.jpg?crop=928%2C928%2C561%2C41']]",
https://www.thetimes.com/culture/photography-culture/article/this-month-in-the-times-photographic-archive-august-2021-bvlrn39fn,"['The ongoing consequences of the withdrawal of American forces saw Afghanistan dominate the headlines this month.', 'Key districts fell into the clutches of the Taliban, as the Afghan army collapsed at an alarming rate, surprising western forces still based in Kabul. President Ghani fled by helicopter hours before the Taliban seized control of the presidential palace. Chaotic scenes ensued over the coming days in Kabul as US, British and other western allies scrambled to evacuate their citizens and diplomatic staff. Thousands of Afghans who had worked alongside western forces applied for emergency evacuation, and many more risked their lives in tragic scenes attempting to board planes by any means.', 'Afghanistan has a legacy of war, occupation and resistance stretching back many decades. Researching the archive']",['Michael-John Jennings'],,"[['These mujahidin guerillas were pictured in the hills of Afghanistan between raids on the regular Afghan army and occupying Soviet troops in 1982', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F04844508-0708-11ec-89b3-29a9a04e8645.jpg?crop=7360%2C4140%2C0%2C383&resize=360']]",
https://www.thetimes.com/uk/crime/article/chaos-this-is-nothing-warns-cambridge-graduate-who-brought-m25-to-standstill-cw2pzlfpm,"['There are not many women who would protest topless outside parliament. Or superglue themselves to a commuter train. Or sit down on the M25.', 'However, Cathy Eastburn, 54, a Cambridge University philosophy graduate, is not most women.', 'She is revealed today as one of Britain’s most prolific and hardline climate change activists, having been arrested at least 12 times in under three years.', 'Eastburn specialises in what she describes as “high-stakes” or “high-risk” direct action. During the M25 protests by the Insulate Britain group, she was arrested four times in nine days, with police releasing her without charge each time to run amok again.', 'The soft-touch approach by law enforcement agencies caught even Eastburn by surprise. Her out-of-office response to emails states: “If you’re reading']",['Dipesh Gadher'],,"[['Cathy Eastburn, shown being removed from a Docklands train, insists that her protests against climate change are “proportionate”', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F3ad3e6c2-1e19-11ec-b8f6-2f9fbbeddc5b.jpg?crop=1600%2C900%2C0%2C0&resize=360']]",
https://www.thetimes.com/uk/crime/article/m25-junctions-blocked-by-climate-campaigners-insulate-britain-xgsk5pc22,"['Protesters calling for the government to fund home insulation have brought parts of the M25 to a standstill for the second day in a week.', 'In a near replica of a demonstration on Monday, 89 activists for Insulate Britain set up roadblocks at six locations on the M25 in Surrey, Kent and Hertfordshire, causing miles of tailbacks.', 'Some have glued themselves to the tarmac in an effort to stymie attempts by police to forcibly remove them from the road, a spokeswoman for Insulate Britain said. As of 2pm, 71 people had been arrested.', 'The group, which has links to Extinction Rebellion (XR), said that it planned further motorway protests later in the week and would continue to occupy the roads until its demands are met.']",['Tom Ball'],,[],
https://www.thetimes.com/uk/article/winston-churchill-memorial-trust-removes-leaders-pictures-over-unacceptable-views-on-race-xrh7klccp,"['A charity set up to honour Sir Winston Churchill has removed all images of him from its website and rebranded itself after criticising his “unacceptable” views on race.', 'The Winston Churchill Memorial Trust has renamed itself the Churchill Fellowship and removed a 1,400-word article that desribed Churchill as a “much-loved leader”. A list of his achievements and a biography also appear to have been taken down.', 'In a blog titled Racism is Unacceptable, the charity acknowledged that there was controversy about comments made by Churchill. It praised him as a “leading social reformer” but said that it did not agree with his views on race.', '“Today there is controversy about aspects of Sir Winston’s life. Many of his views on race are widely seen as']",None,,"[['Sir Winston Churchill has been criticised by campaigners and Extinction Rebellion for his remarks on race and empire', 'https://www.thetimes.com/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F48706d18-10f5-11ec-872c-7810b420a767.jpg?crop=1782%2C1002%2C9%2C32&resize=360']]",
